name,time,Altitude,Latitude,Longitude,PlaneID,TimeLag,host,region
gps,1634225034000000000,293.39898681640625,38.13081741333008,-84.490966796875,0013A20041D1CB94,-1.2884514331817627,,
gps,1634225035000000000,293.3399963378906,38.13075256347656,-84.49100494384766,0013A20041D1CB94,-1.2957024574279785,,
gps,1634225036000000000,293.3559875488281,38.13068389892578,-84.49104309082031,0013A20041D1CB94,-1.2885751724243164,,
gps,1634225037000000000,293.3330078125,38.130619049072266,-84.49108123779297,0013A20041D1CB94,-1.2651524543762207,,
gps,1634225038000000000,293.34698486328125,38.13055419921875,-84.49111938476562,0013A20041D1CB94,-1.289717197418213,,
gps,1634225039000000000,293.3840026855469,38.130489349365234,-84.49115753173828,0013A20041D1CB94,-1.2969372272491455,,
gps,1634225040000000000,293.3919982910156,38.13042449951172,-84.49119567871094,0013A20041D1CB94,-1.2896459102630615,,
gps,1634225041000000000,293.3630065917969,38.1303596496582,-84.4912338256836,0013A20041D1CB94,-1.296682596206665,,
gps,1634225042000000000,293.3590087890625,38.13029098510742,-84.49127197265625,0013A20041D1CB94,-1.2895824909210205,,
gps,1634225043000000000,293.3529968261719,38.130226135253906,-84.4913101196289,0013A20041D1CB94,-1.2969717979431152,,
gps,1634225044000000000,293.27899169921875,38.13016128540039,-84.49134826660156,0013A20041D1CB94,-1.2749860286712646,,
gps,1634225045000000000,293.2340087890625,38.130096435546875,-84.49138641357422,0013A20041D1CB94,-1.29738450050354,,
gps,1634225046000000000,293.2860107421875,38.130027770996094,-84.49142456054688,0013A20041D1CB94,-1.2577786445617676,,
gps,1634225047000000000,293.3139953613281,38.12996292114258,-84.49146270751953,0013A20041D1CB94,-1.29799222946167,,
gps,1634225048000000000,293.3599853515625,38.12989807128906,-84.49150085449219,0013A20041D1CB94,-1.2909109592437744,,
gps,1634225049000000000,293.3500061035156,38.12983322143555,-84.49153900146484,0013A20041D1CB94,-1.298574686050415,,
gps,1634225050000000000,293.3269958496094,38.12976837158203,-84.4915771484375,0013A20041D1CB94,-1.2914128303527832,,
gps,1634225051000000000,293.3210144042969,38.129703521728516,-84.49161529541016,0013A20041D1CB94,-1.2843446731567383,,
gps,1634225052000000000,293.2669982910156,38.129638671875,-84.49165344238281,0013A20041D1CB94,-1.258345365524292,,
gps,1634225053000000000,293.2760009765625,38.12957000732422,-84.49168395996094,0013A20041D1CB94,-1.2987961769104004,,
gps,1634225054000000000,293.19500732421875,38.1295051574707,-84.4917221069336,0013A20041D1CB94,-1.2925291061401367,,
gps,1634225055000000000,293.2070007324219,38.12944030761719,-84.49176025390625,0013A20041D1CB94,-1.268481969833374,,
gps,1634225056000000000,293.2489929199219,38.12937545776367,-84.4917984008789,0013A20041D1CB94,-1.2906289100646973,,
gps,1634225057000000000,293.35101318359375,38.129310607910156,-84.49183654785156,0013A20041D1CB94,-0.2596457004547119,,
